id,location,start_time,end_time,instructor,instance_id,name,track,culture,topic_and_subtopic,adult_only,description_book,description_web,duration,fee_itemization,handout_fee,handout_limit,material_fee,material_limit,repeat_count,updated_at
118,A&S 3,2013-07-24 09:00:00 -0400,2013-07-24 10:00:00 -0400,Lady Genoveva von Lübeck,177,Blackwork Embroidery: Make-and-Take Needlebook,Pennsic University,European,,false,Learn basic blackwork embroidery stitches while creating a needlebook. Bring scissors.,"Ever been curious about the stunningly detailed blackwork embroidery popular during the later periods? In this class you will learn the basic techniques of blackwork, including the Holbein (double running) stitch and backstitch. Learn tips on preparing your ground cloth, starting and stopping stitches, and using beeswax to strengthen and aid stitching. No embroidery experience necessary! Participants will receive a “make-and-take” blackwork kit that includes everything you need to make a small needlebook with a blackworked embroidery cover (thread, needle, cloth, wax, and instructional booklet). Please bring a pair of scissors and magnifying glasses if you have any difficulties seeing up close. (I will have a couple of these on hand if necessary, too.)",1.0,"Small box - $2
Cloth - $1
Silk thread - $1
Wax - .50
Needle - .50",,20,5.0,15,1,2013-04-16 10:12:54 -0400
106,A&S 4,2013-07-24 09:00:00 -0400,2013-07-24 11:00:00 -0400,THL Amanita Villarosa,157,Beginning Knitting,Pennsic University,"",,false,"This is a beginning class.  Learn how to cast on, knit, purl, and cast off.  You may bring your own materials.","This is a beginning class.  Learn how to cast on, knit, purl, and cast off.  You may bring your own materials.",2.0,"$3 for yarn
$3 for needles",,,,10,2,2013-04-23 16:19:59 -0400
111,A&S 6,2013-07-24 09:00:00 -0400,2013-07-24 11:00:00 -0400,Lady Angharad verch Glyndwr O Llang,166,Basic Bookbinding,Pennsic University,"",,false,"Basic binding of books, history, hands-on, practical application. Learn different stitches and page attachment; leave with a small bound book.","Basic binding of books, a bit of history, hands-on, and practical application. Participants will learn different types of stitching and page attachment, plus covers, and will leave with a small bound book and/or a girdlebook cover.",2.0,"Paper, leather, wax,thread, cloth, handout",,,5.0,,2,2013-04-08 14:36:39 -0400
8,A&S 7,2013-07-24 09:00:00 -0400,2013-07-24 11:00:00 -0400,Lady Dianimh Ban,20,Baby Carrier Survival Guide,Pennsic University,Multiple Cultures,,false,"Babywearing 101 to advanced. Help in using any carrier, history, safety and more. Lots of hands-on & trouble-shooting. Bring baby. Latecomers welcome.","Babywearing 101 to advanced. Do you want to use a carrier at Pennsic but just can't ""get"" it? We have learned over time that holding your baby is good for them - and you. We have also experienced a baby that wants to be in arms most of the time. A quality carrier or a simple piece of cloth can give you that extra pair of hands you always think about. We will talk about historical carriers, extreme temperature baby-wearing, and how women managed in the hot fields world-wide and wore their baby. Expect lots of hands-on. You will learn new baby-wearing skills. Bring your carrier. I will be able to trouble shoot with you and show you how to be more comfortable with it. If your baby is fussy in a carrier, we can work together and see if there is a way he/she DOES like to be worn. While I will discuss historical carriers, trouble-shooting and getting everyone comfortable with a carrier is the focus of this class.This class was slotted for 2 hours, you can come any time even if the class is going on. Bring a flash drive to download my information.",2.0,"",,,,,2,2013-04-06 23:17:08 -0400
509,A&S 10,2013-07-24 09:00:00 -0400,2013-07-24 11:00:00 -0400,Baroness Emma Makilmone,786,Beginning Illumination: Loving the Dot,Pennsic University,Multiple Cultures,,true,"Let me show you that illumination doesn't have to be a daunting as it seems. Learn about layout, design elements and, yes, dots, Dots, *DOTS*!","So you've seen those beautiful manuscripts and thought you'd love to learn how to create one on your own, but surely they are too daunting! Well, I'd like to show you how to visually break down complicated scroll designs into more manageable and doable elements. You'll even try your hand at a few of them! Materials available for the fee, or bring your own.",2.0,"Unless you bring your own painting materials, you can get a kit with brushes, paper, and a small bit of gouache.  If you don't use the kit, a few dollars donation for the paper and paint you will use would be helpful.",,20,4.0,20,2,2013-04-23 16:20:01 -0400
451,A&S 12,2013-07-24 09:00:00 -0400,2013-07-24 10:00:00 -0400,Mistress Rhiannon y Bwa,693,Wool Spinning with Spindle Stick and Distaff,Pennsic University,European,,true,Wool spinning using a long spindle stick (provided) rotated in the palm of the hand. Distaff mounting technique of wool fiber included.,"The long spindle stick, rotated when held in the palm, is probably a very ancient technique which has survived in Portugal and Eastern Europe up to modern times. The spindle stick, approx 18-19 inches long, is tapered at both ends. It is held horizontally and the wool fiber is twisted off one end, using a distaff to hold the fibers. The yarn created is wound around the center of the spindle stick. A limited number of spindle sticks and simple distaffs will be available. Students should wear a belt.",1.0,"copy cost for paper printing.
Cost of wood and shaping for spindles.",,30,,8,2,2013-04-14 23:51:29 -0400
634,A&S 13,2013-07-24 09:00:00 -0400,2013-07-24 10:00:00 -0400,Mistress Helewyse de Birkestad,963,Fruit dishes from *Scappi*,Pennsic University,European,,false,"This class covers the use of fruit in 16th-century Italian menus and recipes from *Scappi*, the ultimate 16th-century Italian cookbook.","Over the years I have taught salads, vegetables, meats, fish, pastries, and more from *Scappi* but never fruit. In this class we will cover the role of fruit in the menus given by *Scappi* and give a few of the fruit recipes from all chapters.",1.0,"",,20,,,2,2013-04-23 16:20:01 -0400
204,Battlefield,2013-07-24 09:00:00 -0400,2013-07-24 11:00:00 -0400,Baroness Tatiana Heinemann,599,Siege Fighting for Women and Anyone Else,Pennsic University,Other,,true,This class has been created to give you a place to start if you are interested in participating in fighting with Siege Weapons.,This class has been created to give you a place to start if you are interested in participating in fighting with Siege Weapons.,2.0,"",,50,,,1,2013-04-23 16:20:00 -0400
320,A&S 3,2013-07-24 10:00:00 -0400,2013-07-24 11:00:00 -0400,Baron Maximilian der Zauberer,468,Throw Away Your Wristwatch: Basic and Advanced,Pennsic University,Multiple Cultures,,false,"Period methods of timekeeping. First 10 minutes teaches several ways to tell time. Last 50 minutes teaches you how to tell time anywhere, anytime.","Learn period methods of timekeeping to tell time day and night at Pennsic. Basic course (first 10 minutes) teaches several ways to tell time. Advanced course delves into the science and teaches more ways to tell time so you can tell time anywhere, anytime.",1.0,"Basic Handout = $1
Advanced Handout = $5",,,,,2,2013-04-10 10:22:47 -0400
569,A&S 12,2013-07-24 10:00:00 -0400,2013-07-24 12:00:00 -0400,Lady Gwen Blackthorne MacGriogair,841,Intermediate Kumihimo,Pennsic University,Far Eastern,,false,Part 2: Students will continue to learn more braids on foam disk. There will be four new braids taught in this class.,Part 2: Students will continue to learn more braids on foam disk. There will be four new braids taught in this class. Students will also learn how to finish braids in many different styles.,2.0,"10.00 for materials & handout
3.00 for handout only",3.0,20,10.0,20,1,2013-04-23 16:20:01 -0400
640,A&S 13,2013-07-24 10:00:00 -0400,2013-07-24 11:00:00 -0400,Lady Margherita Battistina,970,16th-Century Tuscan Women's Hairstyles,Pennsic University,European,,false,"Learn some techniques to replicate 16th-C hairstyles. A focus on Italian fashions, but applicable to most of Europe. Options for short hair, too!","",1.0,"",,,,,1,2013-04-16 12:51:59 -0400
682,Cabochons (Bow St),2013-07-24 10:00:00 -0400,2013-07-24 12:00:00 -0400,Lady Arastorm ,1010,*RunValdr*,Pennsic University,European,,false,"System for using runes for healing and ""magic.""","In period runes were very rarely used for divination, but there are many examples of runes being used for magic. This is a system that shows how to use Norse or Anglo-Saxon runes to heal even at distance, to awaken inanimate objects, to stop migraines, and more.",2.0,"free handout, optional $5 booklet",,,,,4,2013-04-23 16:20:02 -0400
624,Budgardr (N09),2013-07-24 10:00:00 -0400,2013-07-24 12:00:00 -0400,Mistress Alistrina de Mann,905,The Two-Beam Vertical Loom: Part 1,Pennsic University,European,,false,"Warping and weaving on a two-beam vertical loom. This is part 1 of a two-part, hands-on class. We will be warping the loom.","",2.0,"",,10,,10,1,2013-04-17 05:31:36 -0400
72,House Wild Rose (E24),2013-07-24 10:00:00 -0400,2013-07-24 14:00:00 -0400,Mistress Rosemounde of Mercia,109,Food to Feast,Pennsic University,European,,true,Hands-on cooking in private camp. Make SCA-period dishes with period techniques and dine on the results.,"This class is a hands-on cooking class using SCA-period recipes and cooking techniques including grilling, baking in wood-burning oven, and use of a brazier. Instructions on making cook fires and chopping wood also included. Learn how to schedule, prep, and cook a meal for 12. Students will lunch on the results of their efforts.",4.0,We will be preparing a meal that the students get to eat. Material fee to cover the cost of the food.,,10,,10,1,2013-04-17 14:34:36 -0400
161,Cafe Merhaba,2013-07-24 10:00:00 -0400,2013-07-24 11:00:00 -0400,Lady Ghazalah al-Badriyyah,235,Henna History and Application,Pennsic University,Middle Eastern,,false,"Learn how and why henna was used in period, and how you can use it yourself. We will mix some henna in class and everyone gets some to try.","",1.0,"One cone of fresh henna paste. You may also take the class without this, or bring your own.",,,5.0,20,2,2013-04-17 14:35:50 -0400
35,Minerva's Spindle  (158),2013-07-24 10:00:00 -0400,2013-07-24 11:00:00 -0400,Mistress Gabrielle d'Auvergne,82,Storytelling Academy,Bardic,Multiple Cultures,,false,"Explore genres, tools, styles, and uses of storytelling. Cultural and medieval approaches, applications, performance coaching.","During this ten-day academy, students will gain knowledge about the history and techniques for storytelling both in the SCA and mundanely. Students may attend individual sessions or all of the academy. There will be guest teachers and time for students to practice and receive feedback. The academy will culminate in a student performance. The focus is on comfort, nurturing, and honing skills within the students’ capabilities. All levels are welcome. Students may pick up a class outline at the academy space, Minerva’s Spindle 158, where classes will also be listed on the message board. Seating is limited; feel free to bring your own chair.",1.0,"",,,,,9,2013-04-17 05:31:33 -0400
225,Pine Box Traders (192),2013-07-24 10:00:00 -0400,2013-07-24 11:00:00 -0400,THL Egill the Loomwright,340,Stick Weaving,Pennsic University,"",,false,"Stick weaving is a simple, weft-based weaving method.","Stick weaving is a simple, weft-based weaving method. Great for making belts and straps. Upgradable to make everything from shawls to rugs. Sticks and string provided; take your work home with you.",1.0,Sticks & string,,,6.0,,4,2013-04-17 14:41:31 -0400
681,Æthelmearc 1,2013-07-24 10:00:00 -0400,2013-07-24 12:00:00 -0400,Lady Elsa de Lyon,1014,Calligraphy 101,Æthelmearc Scribal,Multiple Cultures,,false,Learn the basics of calligraphy; practice techniques of beginning alphabets using Speedball dip pens and India ink. For beginners,"",2.0,"Ink-$3
Pen & Nib-$3
Ruler-$1
Eraser-$1",5.0,15,8.0,15,2,2013-04-16 21:52:57 -0400
199,A&S 2,2013-07-24 11:00:00 -0400,2013-07-24 12:00:00 -0400,Mistress Brita Mairi Svensdottir,288,Heralding Equestrian Events,Heraldry,"",,false,"Learn about equestrian contests, explaining them to the populace and announcing the riders and horses.","There's nothing like the pageantry of an equestrian emprise. This class will teach you about equestrian contests, explaining them to the populace and announcing the riders and horses.",1.0,"",,25,,,1,2013-04-23 16:19:59 -0400
710,A&S 3,2013-07-24 11:00:00 -0400,2013-07-24 12:00:00 -0400,Master Johannes von Narrenstein,985,Pogroms and Persona,Pennsic University,European,,true,Discussion of how one's persona thinks about brutal medieval events. The Vienna *Gesera* of 1421 is a case study.,Discussion of how one's persona thinks about brutal medieval events. The Vienna *Gesera* of 1421 is a case study.,1.0,"",,,,,1,2013-04-16 13:11:24 -0400
110,A&S 4,2013-07-24 11:00:00 -0400,2013-07-24 13:00:00 -0400,Lady Angharad verch Glyndwr O Llang,164,"Basic Jewelry-Making, or How to Float a Pearl",Pennsic University,"",,false,"Basics on design/recreation of jewelry including closures, spacing, double/triple strands, scalloping, extra adornments, fixing broken items.","Basics on design or recreation of jewelry including closures, spacing, double/triple strands, achieving scalloping, adding extra adornments, fixing a broken item, making a floating bead necklace, dropping a knot where you want it.",2.0,"handout, kit with wire, string, beads, trinkets, closures ",,,5.0,,2,2013-04-23 16:19:59 -0400
